"DateTime","Dota 2","Apex Legends","Goose Goose Duck","Lost Ark","Banana"
"2015-07-08 00:00:00",808039,,,,
"2015-07-09 00:00:00",804106,,,,
"2015-07-10 00:00:00",799339,,,,
"2015-07-11 00:00:00",858730,,,,
"2015-07-12 00:00:00",857639,,,,
"2015-07-13 00:00:00",816802,,,,
"2015-07-14 00:00:00",814225,,,,
"2015-07-15 00:00:00",785121,,,,
"2015-07-16 00:00:00",788378,,,,
"2015-07-17 00:00:00",764390,,,,
"2015-07-18 00:00:00",792754,,,,
"2015-07-19 00:00:00",807297,,,,
"2015-07-20 00:00:00",783793,,,,
"2015-07-21 00:00:00",756317,,,,
"2015-07-22 00:00:00",794089,,,,
"2015-07-23 00:00:00",807766,,,,
"2015-07-24 00:00:00",804324,,,,
"2015-07-25 00:00:00",831185,,,,
"2015-07-26 00:00:00",836977,,,,
"2015-07-27 00:00:00",819270,,,,
"2015-07-28 00:00:00",857715,,,,
"2015-07-29 00:00:00",772649,,,,
"2015-07-30 00:00:00",862533,,,,
"2015-07-31 00:00:00",877264,,,,
"2015-08-01 00:00:00",888922,,,,
"2015-08-02 00:00:00",869897,,,,
"2015-08-03 00:00:00",849227,,,,
"2015-08-04 00:00:00",867682,,,,
"2015-08-05 00:00:00",881341,,,,
"2015-08-06 00:00:00",892250,,,,
"2015-08-07 00:00:00",905992,,,,
"2015-08-08 00:00:00",929855,,,,
"2015-08-09 00:00:00",933942,,,,
"2015-08-10 00:00:00",903742,,,,
"2015-08-11 00:00:00",891526,,,,
"2015-08-12 00:00:00",871844,,,,
"2015-08-13 00:00:00",843077,,,,
"2015-08-14 00:00:00",882479,,,,
"2015-08-15 00:00:00",912167,,,,
"2015-08-16 00:00:00",913025,,,,
"2015-08-17 00:00:00",871136,,,,
"2015-08-18 00:00:00",887483,,,,
"2015-08-19 00:00:00",865650,,,,
"2015-08-20 00:00:00",859559,,,,
"2015-08-21 00:00:00",883124,,,,
"2015-08-22 00:00:00",914821,,,,
"2015-08-23 00:00:00",898915,,,,
"2015-08-24 00:00:00",875519,,,,
"2015-08-25 00:00:00",871290,,,,
"2015-08-26 00:00:00",869550,,,,
"2015-08-27 00:00:00",878261,,,,
"2015-08-28 00:00:00",904806,,,,
"2015-08-29 00:00:00",928196,,,,
"2015-08-30 00:00:00",929404,,,,
"2015-08-31 00:00:00",866614,,,,
"2015-09-01 00:00:00",848618,,,,
"2015-09-02 00:00:00",712621,,,,
"2015-09-03 00:00:00",805198,,,,
"2015-09-04 00:00:00",853017,,,,
"2015-09-05 00:00:00",888728,,,,
"2015-09-06 00:00:00",872955,,,,
"2015-09-07 00:00:00",808091,,,,
"2015-09-08 00:00:00",794153,,,,
"2015-09-09 00:00:00",779742,,,,
"2015-09-10 00:00:00",741933,,,,
"2015-09-11 00:00:00",816490,,,,
"2015-09-12 00:00:00",863533,,,,
"2015-09-13 00:00:00",887735,,,,
"2015-09-14 00:00:00",804409,,,,
"2015-09-15 00:00:00",797276,,,,
"2015-09-16 00:00:00",788458,,,,
"2015-09-17 00:00:00",780077,,,,
"2015-09-18 00:00:00",843743,,,,
"2015-09-19 00:00:00",854655,,,,
"2015-09-20 00:00:00",727645,,,,
"2015-09-21 00:00:00",759409,,,,
"2015-09-22 00:00:00",777899,,,,
"2015-09-23 00:00:00",675559,,,,
"2015-09-24 00:00:00",790979,,,,
"2015-09-25 00:00:00",830620,,,,
"2015-09-26 00:00:00",869752,,,,
"2015-09-27 00:00:00",861278,,,,
"2015-09-28 00:00:00",785665,,,,
"2015-09-29 00:00:00",793599,,,,
"2015-09-30 00:00:00",794067,,,,
"2015-10-01 00:00:00",783710,,,,
"2015-10-02 00:00:00",806087,,,,
"2015-10-03 00:00:00",806902,,,,
"2015-10-04 00:00:00",846506,,,,
"2015-10-05 00:00:00",741110,,,,
"2015-10-06 00:00:00",784148,,,,
"2015-10-07 00:00:00",769463,,,,
"2015-10-08 00:00:00",774094,,,,
"2015-10-09 00:00:00",807696,,,,
"2015-10-10 00:00:00",891315,,,,
"2015-10-11 00:00:00",871013,,,,
"2015-10-12 00:00:00",777595,,,,
"2015-10-13 00:00:00",789560,,,,
"2015-10-14 00:00:00",781300,,,,
"2015-10-15 00:00:00",775912,,,,
"2015-10-16 00:00:00",838099,,,,
"2015-10-17 00:00:00",886420,,,,
"2015-10-18 00:00:00",877413,,,,
"2015-10-19 00:00:00",783032,,,,
"2015-10-20 00:00:00",788728,,,,
"2015-10-21 00:00:00",737324,,,,
"2015-10-22 00:00:00",614219,,,,
"2015-10-23 00:00:00",855782,,,,
"2015-10-24 00:00:00",920726,,,,
"2015-10-25 00:00:00",880653,,,,
"2015-10-26 00:00:00",787502,,,,
"2015-10-27 00:00:00",794911,,,,
"2015-10-28 00:00:00",794600,,,,
"2015-10-29 00:00:00",807071,,,,
"2015-10-30 00:00:00",812865,,,,
"2015-10-31 00:00:00",884658,,,,
"2015-11-01 00:00:00",820301,,,,
"2015-11-02 00:00:00",804955,,,,
"2015-11-03 00:00:00",807035,,,,
"2015-11-04 00:00:00",827611,,,,
"2015-11-05 00:00:00",812189,,,,
"2015-11-06 00:00:00",862751,,,,
"2015-11-07 00:00:00",936435,,,,
"2015-11-08 00:00:00",883820,,,,
"2015-11-09 00:00:00",786685,,,,
"2015-11-10 00:00:00",764623,,,,
"2015-11-11 00:00:00",758508,,,,
"2015-11-12 00:00:00",762902,,,,
"2015-11-13 00:00:00",770842,,,,
"2015-11-14 00:00:00",893696,,,,
"2015-11-15 00:00:00",885519,,,,
"2015-11-16 00:00:00",768503,,,,
"2015-11-17 00:00:00",762878,,,,
"2015-11-18 00:00:00",805364,,,,
"2015-11-19 00:00:00",814711,,,,
"2015-11-20 00:00:00",868800,,,,
"2015-11-21 00:00:00",943635,,,,
"2015-11-22 00:00:00",938452,,,,
"2015-11-23 00:00:00",819893,,,,
"2015-11-24 00:00:00",824984,,,,
"2015-11-25 00:00:00",801070,,,,
"2015-11-26 00:00:00",806469,,,,
"2015-11-27 00:00:00",872981,,,,
"2015-11-28 00:00:00",932447,,,,
"2015-11-29 00:00:00",892824,,,,
"2015-11-30 00:00:00",785340,,,,
"2015-12-01 00:00:00",787339,,,,
"2015-12-02 00:00:00",793816,,,,
"2015-12-03 00:00:00",811370,,,,
"2015-12-04 00:00:00",875300,,,,
"2015-12-05 00:00:00",965737,,,,
"2015-12-06 00:00:00",910799,,,,
"2015-12-07 00:00:00",812398,,,,
"2015-12-08 00:00:00",809411,,,,
"2015-12-09 00:00:00",801863,,,,
"2015-12-10 00:00:00",813830,,,,
"2015-12-11 00:00:00",875420,,,,
"2015-12-12 00:00:00",945840,,,,
"2015-12-13 00:00:00",912044,,,,
"2015-12-14 00:00:00",811128,,,,
"2015-12-15 00:00:00",823501,,,,
"2015-12-16 00:00:00",853789,,,,
"2015-12-17 00:00:00",878623,,,,
"2015-12-18 00:00:00",949318,,,,
"2015-12-19 00:00:00",979628,,,,
"2015-12-20 00:00:00",999452,,,,
"2015-12-21 00:00:00",863814,,,,
"2015-12-22 00:00:00",870708,,,,
"2015-12-23 00:00:00",855222,,,,
"2015-12-24 00:00:00",816695,,,,
"2015-12-25 00:00:00",869546,,,,
"2015-12-26 00:00:00",950224,,,,
"2015-12-27 00:00:00",926607,,,,
"2015-12-28 00:00:00",901861,,,,
"2015-12-29 00:00:00",888853,,,,
"2015-12-30 00:00:00",909917,,,,
"2015-12-31 00:00:00",806555,,,,
"2016-01-01 00:00:00",908676,,,,
"2016-01-02 00:00:00",967158,,,,
"2016-01-03 00:00:00",936423,,,,
"2016-01-04 00:00:00",906887,,,,
"2016-01-05 00:00:00",916418,,,,
"2016-01-06 00:00:00",907849,,,,
"2016-01-07 00:00:00",915795,,,,
"2016-01-08 00:00:00",971474,,,,
"2016-01-09 00:00:00",1016123,,,,
"2016-01-10 00:00:00",978404,,,,
"2016-01-11 00:00:00",868092,,,,
"2016-01-12 00:00:00",888782,,,,
"2016-01-13 00:00:00",858890,,,,
"2016-01-14 00:00:00",870706,,,,
"2016-01-15 00:00:00",919812,,,,
"2016-01-16 00:00:00",996761,,,,
"2016-01-17 00:00:00",967204,,,,
"2016-01-18 00:00:00",885798,,,,
"2016-01-19 00:00:00",876166,,,,
"2016-01-20 00:00:00",880816,,,,
"2016-01-21 00:00:00",884792,,,,
"2016-01-22 00:00:00",946767,,,,
"2016-01-23 00:00:00",1022688,,,,
"2016-01-24 00:00:00",1003513,,,,
"2016-01-25 00:00:00",929946,,,,
"2016-01-26 00:00:00",880313,,,,
"2016-01-27 00:00:00",876146,,,,
"2016-01-28 00:00:00",922032,,,,
"2016-01-29 00:00:00",997689,,,,
"2016-01-30 00:00:00",1067949,,,,
"2016-01-31 00:00:00",1047836,,,,
"2016-02-01 00:00:00",993486,,,,
"2016-02-02 00:00:00",945797,,,,
"2016-02-03 00:00:00",931889,,,,
"2016-02-04 00:00:00",965592,,,,
"2016-02-05 00:00:00",1000846,,,,
"2016-02-06 00:00:00",1093897,,,,
"2016-02-07 00:00:00",1127317,,,,
"2016-02-08 00:00:00",1080658,,,,
"2016-02-09 00:00:00",1012750,,,,
"2016-02-10 00:00:00",934637,,,,
"2016-02-11 00:00:00",886275,,,,
"2016-02-12 00:00:00",925500,,,,
"2016-02-13 00:00:00",1107352,,,,
"2016-02-14 00:00:00",1170144,,,,
"2016-02-15 00:00:00",1050989,,,,
"2016-02-16 00:00:00",999717,,,,
"2016-02-17 00:00:00",1090386,,,,
"2016-02-18 00:00:00",954507,,,,
"2016-02-19 00:00:00",1121480,,,,
"2016-02-20 00:00:00",1201420,,,,
"2016-02-21 00:00:00",1196126,,,,
"2016-02-22 00:00:00",1095546,,,,
"2016-02-23 00:00:00",1143594,,,,
"2016-02-24 00:00:00",1098648,,,,
"2016-02-25 00:00:00",1024281,,,,
"2016-02-26 00:00:00",1153809,,,,
"2016-02-27 00:00:00",1165206,,,,
"2016-02-28 00:00:00",1248394,,,,
"2016-02-29 00:00:00",1052123,,,,
"2016-03-01 00:00:00",1138653,,,,
"2016-03-02 00:00:00",1081111,,,,
"2016-03-03 00:00:00",921469,,,,
"2016-03-04 00:00:00",1013455,,,,
"2016-03-05 00:00:00",1246426,,,,
"2016-03-06 00:00:00",1291328,,,,
"2016-03-07 00:00:00",989453,,,,
"2016-03-08 00:00:00",1005460,,,,
"2016-03-09 00:00:00",903254,,,,
"2016-03-10 00:00:00",897208,,,,
"2016-03-11 00:00:00",977257,,,,
"2016-03-12 00:00:00",1192793,,,,
"2016-03-13 00:00:00",1014433,,,,
"2016-03-14 00:00:00",885350,,,,
"2016-03-15 00:00:00",922669,,,,
"2016-03-16 00:00:00",942661,,,,
"2016-03-17 00:00:00",1004820,,,,
"2016-03-18 00:00:00",1033078,,,,
"2016-03-19 00:00:00",1086823,,,,
"2016-03-20 00:00:00",991554,,,,
"2016-03-21 00:00:00",895818,,,,
"2016-03-22 00:00:00",923745,,,,
"2016-03-23 00:00:00",920575,,,,
"2016-03-24 00:00:00",970287,,,,
"2016-03-25 00:00:00",879819,,,,
"2016-03-26 00:00:00",1009146,,,,
"2016-03-27 00:00:00",950291,,,,
"2016-03-28 00:00:00",900401,,,,
"2016-03-29 00:00:00",923884,,,,
"2016-03-30 00:00:00",1028892,,,,
"2016-03-31 00:00:00",893561,,,,
"2016-04-01 00:00:00",978016,,,,
"2016-04-02 00:00:00",1020215,,,,
"2016-04-03 00:00:00",1009641,,,,
"2016-04-04 00:00:00",906954,,,,
"2016-04-05 00:00:00",866902,,,,
"2016-04-06 00:00:00",912967,,,,
"2016-04-07 00:00:00",882142,,,,
"2016-04-08 00:00:00",1092497,,,,
"2016-04-09 00:00:00",1164041,,,,
"2016-04-10 00:00:00",1130501,,,,
"2016-04-11 00:00:00",1003496,,,,
"2016-04-12 00:00:00",891653,,,,
"2016-04-13 00:00:00",942024,,,,
"2016-04-14 00:00:00",984923,,,,
"2016-04-15 00:00:00",926866,,,,
"2016-04-16 00:00:00",979987,,,,
"2016-04-17 00:00:00",942751,,,,
"2016-04-18 00:00:00",837640,,,,
"2016-04-19 00:00:00",873649,,,,
"2016-04-20 00:00:00",866355,,,,
"2016-04-21 00:00:00",977275,,,,
"2016-04-22 00:00:00",925060,,,,
"2016-04-23 00:00:00",1007743,,,,
"2016-04-24 00:00:00",1092606,,,,
"2016-04-25 00:00:00",872906,,,,
"2016-04-26 00:00:00",969811,,,,
"2016-04-27 00:00:00",899369,,,,
"2016-04-28 00:00:00",871988,,,,
"2016-04-29 00:00:00",916857,,,,
"2016-04-30 00:00:00",944783,,,,
"2016-05-01 00:00:00",893786,,,,
"2016-05-02 00:00:00",873719,,,,
"2016-05-03 00:00:00",877671,,,,
"2016-05-04 00:00:00",863315,,,,
"2016-05-05 00:00:00",876961,,,,
"2016-05-06 00:00:00",919529,,,,
"2016-05-07 00:00:00",941896,,,,
"2016-05-08 00:00:00",944043,,,,
"2016-05-09 00:00:00",874930,,,,
"2016-05-10 00:00:00",847817,,,,
"2016-05-11 00:00:00",829995,,,,
"2016-05-12 00:00:00",862858,,,,
"2016-05-13 00:00:00",983743,,,,
"2016-05-14 00:00:00",1075307,,,,
"2016-05-15 00:00:00",1056621,,,,
"2016-05-16 00:00:00",910008,,,,
"2016-05-17 00:00:00",986868,,,,
"2016-05-18 00:00:00",989222,,,,
"2016-05-19 00:00:00",988180,,,,
"2016-05-20 00:00:00",1027366,,,,
"2016-05-21 00:00:00",1073994,,,,
"2016-05-22 00:00:00",1068217,,,,
"2016-05-23 00:00:00",963981,,,,
"2016-05-24 00:00:00",1000686,,,,
"2016-05-25 00:00:00",949238,,,,
"2016-05-26 00:00:00",1030731,,,,
"2016-05-27 00:00:00",998972,,,,
"2016-05-28 00:00:00",1016949,,,,
"2016-05-29 00:00:00",988129,,,,
"2016-05-30 00:00:00",962426,,,,
"2016-05-31 00:00:00",940251,,,,
"2016-06-01 00:00:00",921697,,,,
"2016-06-02 00:00:00",946165,,,,
"2016-06-03 00:00:00",971003,,,,
"2016-06-04 00:00:00",984916,,,,
"2016-06-05 00:00:00",994354,,,,
"2016-06-06 00:00:00",968052,,,,
"2016-06-07 00:00:00",945905,,,,
"2016-06-08 00:00:00",970836,,,,
"2016-06-09 00:00:00",968942,,,,
"2016-06-10 00:00:00",976803,,,,
"2016-06-11 00:00:00",982760,,,,
"2016-06-12 00:00:00",1036733,,,,
"2016-06-13 00:00:00",962167,,,,
"2016-06-14 00:00:00",1008577,,,,
"2016-06-15 00:00:00",901222,,,,
"2016-06-16 00:00:00",884161,,,,
"2016-06-17 00:00:00",955263,,,,
"2016-06-18 00:00:00",950177,,,,
"2016-06-19 00:00:00",915821,,,,
"2016-06-20 00:00:00",889938,,,,
"2016-06-21 00:00:00",889602,,,,
"2016-06-22 00:00:00",875589,,,,
"2016-06-23 00:00:00",941517,,,,
"2016-06-24 00:00:00",934397,,,,
"2016-06-25 00:00:00",996156,,,,
"2016-06-26 00:00:00",1095994,,,,
"2016-06-27 00:00:00",899151,,,,
"2016-06-28 00:00:00",941866,,,,
"2016-06-29 00:00:00",934635,,,,
"2016-06-30 00:00:00",876437,,,,
"2016-07-01 00:00:00",955332,,,,
"2016-07-02 00:00:00",1034523,,,,
"2016-07-03 00:00:00",1084198,,,,
"2016-07-04 00:00:00",907396,,,,
"2016-07-05 00:00:00",938774,,,,
"2016-07-06 00:00:00",847444,,,,
"2016-07-07 00:00:00",851606,,,,
"2016-07-08 00:00:00",902646,,,,
"2016-07-09 00:00:00",953051,,,,
"2016-07-10 00:00:00",971591,,,,
"2016-07-11 00:00:00",834216,,,,
"2016-07-12 00:00:00",868018,,,,
"2016-07-13 00:00:00",832214,,,,
"2016-07-14 00:00:00",869082,,,,
"2016-07-15 00:00:00",910739,,,,
"2016-07-16 00:00:00",972512,,,,
"2016-07-17 00:00:00",883939,,,,
"2016-07-18 00:00:00",923904,,,,
"2016-07-19 00:00:00",932897,,,,
"2016-07-20 00:00:00",940417,,,,
"2016-07-21 00:00:00",864108,,,,
"2016-07-22 00:00:00",899179,,,,
"2016-07-23 00:00:00",959735,,,,
"2016-07-24 00:00:00",950579,,,,
"2016-07-25 00:00:00",941567,,,,
"2016-07-26 00:00:00",945911,,,,
"2016-07-27 00:00:00",922817,,,,
"2016-07-28 00:00:00",772739,,,,
"2016-07-29 00:00:00",1050910,,,,
"2016-07-30 00:00:00",1028542,,,,
"2016-07-31 00:00:00",982324,,,,
"2016-08-01 00:00:00",853948,,,,
"2016-08-02 00:00:00",857039,,,,
"2016-08-03 00:00:00",847193,,,,
"2016-08-04 00:00:00",856402,,,,
"2016-08-05 00:00:00",887038,,,,
"2016-08-06 00:00:00",946299,,,,
"2016-08-07 00:00:00",908839,,,,
"2016-08-08 00:00:00",1007423,,,,
"2016-08-09 00:00:00",1016288,,,,
"2016-08-10 00:00:00",868027,,,,
"2016-08-11 00:00:00",877254,,,,
"2016-08-12 00:00:00",1025898,,,,
"2016-08-13 00:00:00",1096936,,,,
"2016-08-14 00:00:00",1117159,,,,
"2016-08-15 00:00:00",1009525,,,,
"2016-08-16 00:00:00",950802,,,,
"2016-08-17 00:00:00",937666,,,,
"2016-08-18 00:00:00",999632,,,,
"2016-08-19 00:00:00",1117519,,,,
"2016-08-20 00:00:00",1041687,,,,
"2016-08-21 00:00:00",1023582,,,,
"2016-08-22 00:00:00",1001926,,,,
"2016-08-23 00:00:00",895178,,,,
"2016-08-24 00:00:00",992383,,,,
"2016-08-25 00:00:00",951103,,,,
"2016-08-26 00:00:00",1007106,,,,
"2016-08-27 00:00:00",1054773,,,,
"2016-08-28 00:00:00",1069334,,,,
"2016-08-29 00:00:00",1008354,,,,
"2016-08-30 00:00:00",963143,,,,
"2016-08-31 00:00:00",989275,,,,
"2016-09-01 00:00:00",874030,,,,
"2016-09-02 00:00:00",939022,,,,
"2016-09-03 00:00:00",1064377,,,,
"2016-09-04 00:00:00",1046892,,,,
"2016-09-05 00:00:00",961806,,,,
"2016-09-06 00:00:00",952043,,,,
"2016-09-07 00:00:00",939048,,,,
"2016-09-08 00:00:00",965343,,,,
"2016-09-09 00:00:00",925155,,,,
"2016-09-10 00:00:00",1017684,,,,
"2016-09-11 00:00:00",1047489,,,,
"2016-09-12 00:00:00",949933,,,,
"2016-09-13 00:00:00",955281,,,,
"2016-09-14 00:00:00",876337,,,,
"2016-09-15 00:00:00",877136,,,,
"2016-09-16 00:00:00",938429,,,,
"2016-09-17 00:00:00",992073,,,,
"2016-09-18 00:00:00",934347,,,,
"2016-09-19 00:00:00",876777,,,,
"2016-09-20 00:00:00",843493,,,,
"2016-09-21 00:00:00",839727,,,,
"2016-09-22 00:00:00",871261,,,,
"2016-09-23 00:00:00",982236,,,,
"2016-09-24 00:00:00",1048369,,,,
"2016-09-25 00:00:00",1025262,,,,
"2016-09-26 00:00:00",929709,,,,
"2016-09-27 00:00:00",823318,,,,
"2016-09-28 00:00:00",796064,,,,
"2016-09-29 00:00:00",823204,,,,
"2016-09-30 00:00:00",907927,,,,
"2016-10-01 00:00:00",956207,,,,
"2016-10-02 00:00:00",924284,,,,
"2016-10-03 00:00:00",925861,,,,
"2016-10-04 00:00:00",812146,,,,
"2016-10-05 00:00:00",846864,,,,
"2016-10-06 00:00:00",846536,,,,
"2016-10-07 00:00:00",1005075,,,,
"2016-10-08 00:00:00",1080120,,,,
"2016-10-09 00:00:00",1124393,,,,
"2016-10-10 00:00:00",1013684,,,,
"2016-10-11 00:00:00",869275,,,,
"2016-10-12 00:00:00",871250,,,,
"2016-10-13 00:00:00",899020,,,,
"2016-10-14 00:00:00",979648,,,,
"2016-10-15 00:00:00",1073189,,,,
"2016-10-16 00:00:00",1141191,,,,
"2016-10-17 00:00:00",986810,,,,
"2016-10-18 00:00:00",844890,,,,
"2016-10-19 00:00:00",844007,,,,
"2016-10-20 00:00:00",883446,,,,
"2016-10-21 00:00:00",936017,,,,
"2016-10-22 00:00:00",1082337,,,,
"2016-10-23 00:00:00",1038782,,,,
"2016-10-24 00:00:00",925082,,,,
"2016-10-25 00:00:00",849224,,,,
"2016-10-26 00:00:00",835726,,,,
"2016-10-27 00:00:00",841845,,,,
"2016-10-28 00:00:00",898644,,,,
"2016-10-29 00:00:00",972484,,,,
"2016-10-30 00:00:00",996442,,,,
"2016-10-31 00:00:00",869077,,,,
"2016-11-01 00:00:00",863536,,,,
"2016-11-02 00:00:00",858232,,,,
"2016-11-03 00:00:00",894056,,,,
"2016-11-04 00:00:00",992486,,,,
"2016-11-05 00:00:00",1007270,,,,
"2016-11-06 00:00:00",989444,,,,
"2016-11-07 00:00:00",867157,,,,
"2016-11-08 00:00:00",838370,,,,
"2016-11-09 00:00:00",821215,,,,
"2016-11-10 00:00:00",826504,,,,
"2016-11-11 00:00:00",902780,,,,
"2016-11-12 00:00:00",994439,,,,
"2016-11-13 00:00:00",925056,,,,
"2016-11-14 00:00:00",837416,,,,
"2016-11-15 00:00:00",831356,,,,
"2016-11-16 00:00:00",830947,,,,
"2016-11-17 00:00:00",861867,,,,
"2016-11-18 00:00:00",914620,,,,
"2016-11-19 00:00:00",987571,,,,
"2016-11-20 00:00:00",936117,,,,
"2016-11-21 00:00:00",800134,,,,
"2016-11-22 00:00:00",840040,,,,
"2016-11-23 00:00:00",829744,,,,
"2016-11-24 00:00:00",837744,,,,
"2016-11-25 00:00:00",901685,,,,
"2016-11-26 00:00:00",978078,,,,
"2016-11-27 00:00:00",923811,,,,
"2016-11-28 00:00:00",821273,,,,
"2016-11-29 00:00:00",843972,,,,
"2016-11-30 00:00:00",818679,,,,
"2016-12-01 00:00:00",848867,,,,
"2016-12-02 00:00:00",934549,,,,
"2016-12-03 00:00:00",967219,,,,
"2016-12-04 00:00:00",955268,,,,
"2016-12-05 00:00:00",879093,,,,
"2016-12-06 00:00:00",837835,,,,
"2016-12-07 00:00:00",848425,,,,
"2016-12-08 00:00:00",862031,,,,
"2016-12-09 00:00:00",931048,,,,
"2016-12-10 00:00:00",1014671,,,,
"2016-12-11 00:00:00",1007709,,,,
"2016-12-12 00:00:00",926544,,,,
"2016-12-13 00:00:00",837491,,,,
"2016-12-14 00:00:00",869479,,,,
"2016-12-15 00:00:00",853568,,,,
"2016-12-16 00:00:00",904964,,,,
"2016-12-17 00:00:00",969426,,,,
"2016-12-18 00:00:00",946978,,,,
"2016-12-19 00:00:00",842047,,,,
"2016-12-20 00:00:00",846536,,,,
"2016-12-21 00:00:00",836669,,,,
"2016-12-22 00:00:00",840496,,,,
"2016-12-23 00:00:00",882051,,,,
"2016-12-24 00:00:00",882639,,,,
"2016-12-25 00:00:00",872565,,,,
"2016-12-26 00:00:00",855793,,,,
"2016-12-27 00:00:00",854494,,,,
"2016-12-28 00:00:00",852077,,,,
"2016-12-29 00:00:00",849283,,,,
"2016-12-30 00:00:00",876045,,,,
"2016-12-31 00:00:00",777536,,,,
"2017-01-01 00:00:00",850626,,,,
"2017-01-02 00:00:00",886188,,,,
"2017-01-03 00:00:00",850585,,,,
"2017-01-04 00:00:00",851594,,,,
"2017-01-05 00:00:00",860155,,,,
"2017-01-06 00:00:00",891607,,,,
"2017-01-07 00:00:00",951912,,,,
"2017-01-08 00:00:00",900939,,,,
"2017-01-09 00:00:00",751709,,,,
"2017-01-10 00:00:00",792744,,,,
"2017-01-11 00:00:00",817786,,,,
"2017-01-12 00:00:00",804433,,,,
"2017-01-13 00:00:00",848643,,,,
"2017-01-14 00:00:00",924825,,,,
"2017-01-15 00:00:00",902299,,,,
"2017-01-16 00:00:00",807531,,,,
"2017-01-17 00:00:00",798005,,,,
"2017-01-18 00:00:00",787071,,,,
"2017-01-19 00:00:00",804010,,,,
"2017-01-20 00:00:00",823242,,,,
"2017-01-21 00:00:00",869907,,,,
"2017-01-22 00:00:00",865928,,,,
"2017-01-23 00:00:00",790204,,,,
"2017-01-24 00:00:00",780377,,,,
"2017-01-25 00:00:00",772369,,,,
"2017-01-26 00:00:00",777407,,,,
"2017-01-27 00:00:00",933055,,,,
"2017-01-28 00:00:00",1007451,,,,
"2017-01-29 00:00:00",966828,,,,
"2017-01-30 00:00:00",896830,,,,
"2017-01-31 00:00:00",912614,,,,
"2017-02-01 00:00:00",931120,,,,
"2017-02-02 00:00:00",944817,,,,
"2017-02-03 00:00:00",983760,,,,
"2017-02-04 00:00:00",1040877,,,,
"2017-02-05 00:00:00",1022731,,,,
"2017-02-06 00:00:00",919171,,,,
"2017-02-07 00:00:00",818519,,,,
"2017-02-08 00:00:00",824841,,,,
"2017-02-09 00:00:00",839432,,,,
"2017-02-10 00:00:00",882398,,,,
"2017-02-11 00:00:00",944609,,,,
"2017-02-12 00:00:00",915733,,,,
"2017-02-13 00:00:00",816284,,,,
"2017-02-14 00:00:00",763854,,,,
"2017-02-15 00:00:00",828207,,,,
"2017-02-16 00:00:00",864908,,,,
"2017-02-17 00:00:00",880635,,,,
"2017-02-18 00:00:00",924359,,,,
"2017-02-19 00:00:00",900158,,,,
"2017-02-20 00:00:00",813340,,,,
"2017-02-21 00:00:00",816915,,,,
"2017-02-22 00:00:00",824230,,,,
"2017-02-23 00:00:00",836361,,,,
"2017-02-24 00:00:00",891018,,,,
"2017-02-25 00:00:00",938859,,,,
"2017-02-26 00:00:00",869726,,,,
"2017-02-27 00:00:00",798602,,,,
"2017-02-28 00:00:00",760247,,,,
"2017-03-01 00:00:00",793551,,,,
"2017-03-02 00:00:00",792133,,,,
"2017-03-03 00:00:00",838369,,,,
"2017-03-04 00:00:00",886096,,,,
"2017-03-05 00:00:00",836762,,,,
"2017-03-06 00:00:00",740427,,,,
"2017-03-07 00:00:00",770591,,,,
"2017-03-08 00:00:00",791145,,,,
"2017-03-09 00:00:00",751210,,,,
"2017-03-10 00:00:00",851839,,,,
"2017-03-11 00:00:00",916995,,,,
"2017-03-12 00:00:00",871958,,,,
"2017-03-13 00:00:00",761569,,,,
"2017-03-14 00:00:00",758831,,,,
"2017-03-15 00:00:00",756315,,,,
"2017-03-16 00:00:00",751091,,,,
"2017-03-17 00:00:00",868543,,,,
"2017-03-18 00:00:00",945789,,,,
"2017-03-19 00:00:00",886398,,,,
"2017-03-20 00:00:00",808535,,,,
"2017-03-21 00:00:00",549146,,,,
"2017-03-22 00:00:00",552204,,,,
"2017-03-23 00:00:00",796385,,,,
"2017-03-24 00:00:00",855034,,,,
"2017-03-25 00:00:00",881402,,,,
"2017-03-26 00:00:00",864526,,,,
"2017-03-27 00:00:00",785429,,,,
"2017-03-28 00:00:00",767539,,,,
"2017-03-29 00:00:00",768780,,,,
"2017-03-30 00:00:00",780174,,,,
"2017-03-31 00:00:00",814617,,,,
"2017-04-01 00:00:00",877691,,,,
"2017-04-02 00:00:00",862265,,,,
"2017-04-03 00:00:00",811103,,,,
"2017-04-04 00:00:00",786278,,,,
"2017-04-05 00:00:00",803248,,,,
"2017-04-06 00:00:00",803526,,,,
"2017-04-07 00:00:00",851614,,,,
"2017-04-08 00:00:00",921318,,,,
"2017-04-09 00:00:00",856823,,,,
"2017-04-10 00:00:00",732923,,,,
"2017-04-11 00:00:00",743478,,,,
"2017-04-12 00:00:00",737123,,,,
"2017-04-13 00:00:00",761425,,,,
"2017-04-14 00:00:00",806490,,,,
"2017-04-15 00:00:00",847250,,,,
"2017-04-16 00:00:00",797696,,,,
"2017-04-17 00:00:00",758335,,,,
"2017-04-18 00:00:00",744324,,,,
"2017-04-19 00:00:00",730801,,,,
"2017-04-20 00:00:00",756855,,,,
"2017-04-21 00:00:00",834565,,,,
"2017-04-22 00:00:00",884941,,,,
"2017-04-23 00:00:00",847525,,,,
"2017-04-24 00:00:00",777807,,,,
"2017-04-25 00:00:00",760200,,,,
"2017-04-26 00:00:00",757343,,,,
"2017-04-27 00:00:00",754646,,,,
